"Date","Price","Open","High","Low","Vol.","Change %"
"01/24/2007","191.59","191.59","191.59","191.59","","1.69%"
"01/23/2007","188.40","187.39","189.23","187.39","","0.54%"
"01/22/2007","187.39","189.15","189.15","187.19","","-0.90%"
"01/19/2007","189.10","187.21","189.10","186.58","","1.05%"
"01/18/2007","187.14","187.48","188.59","186.73","","-0.17%"
"01/17/2007","187.45","187.48","188.34","185.47","","-0.02%"
"01/16/2007","187.48","183.78","187.74","183.78","","2.04%"
"01/12/2007","183.74","183.27","184.40","183.15","","0.23%"
"01/11/2007","183.32","180.54","184.22","180.54","","1.49%"
"01/10/2007","180.62","177.85","180.72","177.17","","1.56%"
"01/09/2007","177.85","175.57","178.31","175.57","","1.30%"
"01/08/2007","175.56","175.40","175.75","174.29","","0.09%"
"01/05/2007","175.41","178.11","178.11","175.06","","-1.52%"
"01/04/2007","178.11","178.54","178.85","177.62","","-0.25%"
"01/03/2007","178.56","178.25","179.86","177.27","","0.19%"
"12/29/2006","178.23","177.85","179.27","177.76","","0.24%"
"12/28/2006","177.81","177.21","178.07","176.53","","0.28%"
"12/27/2006","177.32","175.35","177.32","174.73","","1.11%"
"12/26/2006","175.38","174.39","176.38","174.39","","0.59%"
"12/22/2006","174.35","175.57","175.61","173.93","","-0.76%"
"12/21/2006","175.68","177.51","178.11","175.67","","-1.04%"
"12/20/2006","177.53","175.95","177.85","175.95","","0.90%"
"12/19/2006","175.94","177.63","177.63","174.82","","-0.97%"
"12/18/2006","177.66","177.56","179.41","177.33","","0.15%"
"12/15/2006","177.40","178.44","179.06","177.10","","-0.57%"
"12/14/2006","178.42","177.84","178.86","177.84","","0.32%"
"12/13/2006","177.85","178.98","179.78","177.01","","-0.66%"
"12/12/2006","179.03","179.79","180.49","178.65","","-0.41%"
"12/11/2006","179.77","179.41","180.36","178.88","","0.18%"
"12/08/2006","179.44","178.98","180.13","178.72","","0.26%"
"12/07/2006","178.98","179.70","180.39","178.73","","-0.33%"
"12/06/2006","179.58","180.75","180.75","178.21","","-0.65%"
"12/05/2006","180.75","182.38","182.52","180.67","","-0.88%"
"12/04/2006","182.35","179.78","182.61","179.78","","1.46%"
"12/01/2006","179.72","180.29","181.02","178.52","","-0.32%"
"11/30/2006","180.30","178.43","180.84","178.05","","1.04%"
"11/29/2006","178.45","176.07","178.63","176.07","","1.36%"
"11/28/2006","176.06","175.85","176.33","174.32","","0.12%"
"11/27/2006","175.85","180.58","180.58","175.76","","-2.65%"
"11/24/2006","180.63","179.73","180.64","179.13","","0.50%"
"11/22/2006","179.74","178.99","180.46","178.59","","0.41%"
"11/21/2006","179.00","175.88","179.35","175.88","","1.77%"
"11/20/2006","175.88","169.79","177.51","169.79","","3.56%"
"11/17/2006","169.84","170.50","170.50","169.33","","-0.39%"
"11/16/2006","170.50","169.02","170.64","169.02","","0.88%"
"11/15/2006","169.02","169.65","169.65","168.63","","-0.38%"
"11/14/2006","169.66","167.37","169.92","167.37","","1.29%"
"11/13/2006","167.50","167.37","167.90","166.87","","-0.05%"
"11/10/2006","167.58","166.52","167.59","166.15","","0.66%"
"11/09/2006","166.48","165.99","167.26","165.29","","0.28%"
"11/08/2006","166.01","165.52","166.59","163.69","","0.28%"
"11/07/2006","165.54","167.26","167.26","165.54","","-1.03%"
"11/06/2006","167.27","165.36","167.71","165.36","","1.23%"
"11/03/2006","165.24","167.51","167.90","163.63","","-1.47%"
"11/02/2006","167.71","171.24","171.26","166.58","","-2.09%"
"11/01/2006","171.29","172.57","173.07","171.03","","-0.74%"
"10/31/2006","172.57","172.20","173.11","171.37","","0.27%"
"10/30/2006","172.11","171.30","172.42","170.68","","0.51%"
"10/27/2006","171.24","172.11","172.11","170.89","","-0.53%"
"10/26/2006","172.16","170.84","172.17","170.84","","0.83%"
